Word,Sentiment_Score,log_scaled,min_max_scaled,z_score_scaled,robust_scaled
stop,1.5159972002582245,6.19060993514294,0.8992278622731715,0.1484465379847057,2.469191910555535
dude,0.2547021302496703,6.188022731304927,0.8968948246354588,0.04314447623792159,0.2516730797803717
listened,0.2696216324716298,6.188053373759676,0.8969224214770285,0.04439006450791888,0.27790348209437
entire,-0.1114471718803382,6.187270420262144,0.896217552422791,0.012575676487380623,-0.39206444972806587
earnings,3.814393537646137,6.195307326685964,0.9034792426908171,0.34033333655640147,6.510068054396956
call,3.8309673990759743,6.195341119828467,0.9035098996270389,0.34171704273362097,6.539207032811477
media,0.5687909381716335,6.188667625237132,0.8974757997204255,0.06936688829059699,0.8038815698190689
dissects,0.2696216324716298,6.188053373759676,0.8969224214770285,0.04439006450791888,0.27790348209437
information,0.2696216324716298,6.188053373759676,0.8969224214770285,0.04439006450791888,0.27790348209437
see,3.464497246746401,6.1945936417688445,0.902832033932632,0.3111214560810065,5.89490540741754
stock,-30.70755463375663,6.122317793383888,0.8396234437376767,-2.5418093153923444,-54.18395348380716
continue,-0.7647952829217267,6.185926606727322,0.8950090439858416,-0.041970563141192914,-1.5407343951959693
fulls,0.2696216324716298,6.188053373759676,0.8969224214770285,0.04439006450791888,0.27790348209437
team,2.6993109491818448,6.193031110909618,0.9014166566156747,0.2472381533789754,4.549609556947735
ahead,0.2696216324716298,6.188053373759676,0.8969224214770285,0.04439006450791888,0.27790348209437
beginning,0.2696216324716298,6.188053373759676,0.8969224214770285,0.04439006450791888,0.27790348209437
tesla,-73.81920955475934,6.022983913339921,0.7598791270060625,-6.1410829956317246,-129.97978341007166
aapl,18.093110481069303,6.224005533372821,0.9298908134955994,1.5324242033121092,31.613887497007244
qqq,-4.17667038445463,6.178879535074243,0.888698044112515,-0.32681864600216554,-7.539249307214789
need,6.140656058171296,6.200039307729192,0.9077821676325193,0.5345466062347713,10.599936529468415
great,9.84211530720347,6.20752279598181,0.9146288159290148,0.8435712743420903,17.107577589240474
leader,0.491528144018539,6.188509026162528,0.8973328854959587,0.0629164297784718,0.668043648125115
abml,0.9531113258890034,6.189456154809889,0.8981866832803517,0.10145274207712454,1.4795662030812122
expect,1.0066801598080906,6.189566015338067,0.898285770408109,0.10592505691540632,1.5737470976100694
interesting,0.3160446081668279,6.188148713691758,0.8970082907966881,0.04826579126636253,0.3595210395022661
news,-5.548380088477405,6.176032275562614,0.8861607707626086,-0.4413389223326594,-9.950891254730607
next,-8.633234802709074,6.169599266858613,0.8804546657231831,-0.6988849710900513,-15.374462298235809
week,18.95508985437784,6.225711910524373,0.9314852305108402,1.6043884941040918,33.12935801417853
exec,0.3160446081668279,6.188148713691758,0.8970082907966881,0.04826579126636253,0.3595210395022661
board,0.0676442988106865,6.187638462429481,0.8965488207767637,0.02752753157145762,-0.07719862797719511
engineer,0.3160446081668279,6.188148713691758,0.8970082907966881,0.04826579126636253,0.3595210395022661
looking,7.699383151441922,6.20319751949998,0.910665370034554,0.66468045082425,13.340379082172285
forward,2.460659286334702,6.192543277933217,0.9009752188229135,0.22731378141030348,4.130029262896672
beyond,-0.0175336130127745,6.1874634343389,0.8963912658327136,0.020416261620774798,-0.22695234376183715
personally,0.8510812644253511,6.189246875189945,0.897997956645932,0.09293453243074827,1.300184242443515
uwmc,0.3322234762323254,6.1881819384691035,0.8970382171073745,0.049616520532286434,0.3879655688189662
ready,6.027525262450572,6.199809699292976,0.9075729077926319,0.5251016267690499,10.401038051375116
loaded,1.1057948673404527,6.189769250854395,0.8984691044657949,0.1141998716679261,1.7480034913643838
heavy,0.3322234762323254,6.1881819384691035,0.8970382171073745,0.049616520532286434,0.3879655688189662
today,9.454479067026396,6.206741705984109,0.9139117989838297,0.8112085891393799,16.426063261211176
wsb,-0.1177957773361083,6.187257371065672,0.896205809305873,0.012045648851813206,-0.40322611402223985
pltr,3.035686930085397,6.193718300401121,0.9020388566404994,0.27532126030097476,5.141001761365877
nok,0.1417221511019271,6.187790656626393,0.8966858437633953,0.03371208803372022,0.053039756604846444
funny,0.1417221511019271,6.187790656626393,0.8966858437633953,0.03371208803372022,0.053039756604846444
thing,4.863796268722179,6.197444748249932,0.9054203396846414,0.42794508880424287,8.35505292158765
ppl,0.1417221511019271,6.187790656626393,0.8966858437633953,0.03371208803372022,0.053039756604846444
hours,-0.0481591853792184,6.18740049580033,0.8963346172223238,0.017859416684926434,-0.2807960358848835
hedge,0.9314767385217751,6.189411782544926,0.8981466654385283,0.09964652978867516,1.441529818080077
funds,-0.7676021566288618,6.185920829621324,0.8950038520667112,-0.04220490131903274,-1.5456692399037486
look,-3.3458900435951566,6.180600053251522,0.8902347517790913,-0.2574590767535478,-6.078630698691096
like,-15.55465006228868,6.155013292586808,0.8676520133614885,-1.27673492418187,-27.543199843232514
sellingim,0.1417221511019271,6.187790656626393,0.8966858437633953,0.03371208803372022,0.053039756604846444
laughing,0.5668886044077085,6.188663720575868,0.8974722809432762,0.06920806766865445,0.8005370225800993
fuckin,0.1417221511019271,6.187790656626393,0.8966858437633953,0.03371208803372022,0.053039756604846444
ass,0.1417221511019271,6.187790656626393,0.8966858437633953,0.03371208803372022,0.053039756604846444
probably,4.382643556233106,6.196465304388752,0.9045303438268784,0.387774970134221,7.509124616789128
yo,0.1417221511019271,6.187790656626393,0.8966858437633953,0.03371208803372022,0.053039756604846444
sell,-9.390551913210809,6.168013646842271,0.8790538441672308,-0.7621112969738184,-16.705923106525848
k,0.0,6.187499465840889,0.8964236980367684,0.021880094822075483,-0.19612599872023778
scare,0.0073914514325857,6.187514654853915,0.8964373701225472,0.02249718680448307,-0.18313087717551654
em,0.6123617272264916,6.18875705288455,0.8975563933048982,0.0730044938188416,0.880484616559135
holding,1.16281081519608,6.18988614380884,0.8985745677752615,0.11895997658263412,1.8482448552059874
til,0.1417221511019271,6.187790656626393,0.8966858437633953,0.03371208803372022,0.053039756604846444
premarket,0.1417221511019271,6.187790656626393,0.8966858437633953,0.03371208803372022,0.053039756604846444
literally,-0.1585389198480304,6.187173621806425,0.8961304460643768,0.008644115768425076,-0.47485779473952877
trading,0.7313475162543689,6.189001226668911,0.897776483219428,0.08293829059735305,1.0896769253518501
lmaoall,0.1417221511019271,6.187790656626393,0.8966858437633953,0.03371208803372022,0.053039756604846444
price,-8.766228671888468,6.16932099510268,0.8802086648390455,-0.7099882640127592,-15.60828261220957
target,0.8968533287510188,6.189340766272449,0.8980826219644342,0.09675591638642056,1.3806574140106818
long,-0.5147699188669197,6.186441074953182,0.8954715198953992,-0.02109663209206664,-1.1011576727093033
term,-8.942288149419678,6.168952495215072,0.8798830048112507,-0.7246869863140937,-15.917817800323201
live,0.1417221511019271,6.187790656626393,0.8966858437633953,0.03371208803372022,0.053039756604846444
g,0.0,6.187499465840889,0.8964236980367684,0.021880094822075483,-0.19612599872023778
technology,0.4351933037028097,6.188393370510751,0.8972286820419879,0.05821318866187731,0.5689997588724642
contracts,0.1417221511019271,6.187790656626393,0.8966858437633953,0.03371208803372022,0.053039756604846444
secured,0.1417221511019271,6.187790656626393,0.8966858437633953,0.03371208803372022,0.053039756604846444
cult,-1.535292927221628,6.184339514694234,0.8935838421859895,-0.10629729559664415,-2.895368275824193
one,21.8569949573746,6.231435223335814,0.9368529307321027,1.8466605822182554,38.23128012902055
gives,0.5183695665760188,6.188564127005466,0.8973825345040024,0.06515734643844107,0.7152343185568967
shit,5.90105458526231,6.199552954021963,0.9073389729609154,0.5145429372323139,10.178686347262012
statement,0.4816342723892923,6.188488714972918,0.8973145846435708,0.062090417605752665,0.6506489502714415
rigjt,0.4816342723892923,6.188488714972918,0.8973145846435708,0.062090417605752665,0.6506489502714415
push,2.8384772469144384,6.193315473908704,0.9016740747394997,0.25885676541145525,4.794281793579245
blsp,3.75672293793354,6.195189730775924,0.9033725684613538,0.33551857655589756,6.408675728456989
lot,-0.8438588116774605,6.185763865442111,0.894862798913817,-0.04857136004028684,-1.679738239746146
going,-14.391805225676611,6.157478752706485,0.8698029460299381,-1.1796522020667168,-25.498769175284654
huge,2.4740528897280853,6.192570662388941,0.9009999931850469,0.2284319765773808,4.153576938966286
following,-0.1863417500377246,6.187116467882104,0.8960790187252792,0.006322933825368187,-0.5237387433458474
otc,0.1877280691032652,6.187885164902475,0.8967709416447768,0.037552995790587566,0.13392407298798542
clean,0.1877280691032652,6.187885164902475,0.8967709416447768,0.037552995790587566,0.13392407298798542
energy,2.3606799944427173,6.19233883736709,0.9007902855297276,0.21896678488383794,3.9542528187244623
talks,2.8181693842741837,6.193273983234518,0.9016365109615957,0.257161317727136,4.758577961154644
completion,0.1877280691032652,6.187885164902475,0.8967709416447768,0.037552995790587566,0.13392407298798542
new,6.752507715400455,6.2012801991950095,0.9089139194160277,0.5856284208881658,11.675650376139876
plant,2.1727465595374813,6.191954432450083,0.9004426620533149,0.2032767384884753,3.6238416875434036
netherlands,0.1877280691032652,6.187885164902475,0.8967709416447768,0.037552995790587566,0.13392407298798542
encourage,0.1877280691032652,6.187885164902475,0.8967709416447768,0.037552995790587566,0.13392407298798542
everyone,-2.54172079120652,6.1822626460242445,0.891722236490263,-0.19032119420452687,-4.664797803673046
isnt,-1.4305923090029893,6.184555327820774,0.8937775085918958,-0.09755612850042233,-2.711291133199622
throw,-2.259393310724918,6.182845693589739,0.8922444621405383,-0.16675044815991893,-4.168429809141035
money,-2.686227061970897,6.181964087847373,0.8914549409330256,-0.20238562592130566,-4.918858399171075
day,49.501898005263214,6.284376020378117,0.9879881494729547,4.154657621890252,86.83457252374224
last,19.00632222965138,6.225813238685074,0.9315799958537204,1.608665744426217,33.21943111413415
time,2.954353794730796,6.193552186527836,0.9018884134408964,0.26853098017951865,4.998007656732145
ever,-0.0711547674231285,6.187353235032153,0.8962920819269078,0.015939578688354675,-0.32122522443840734
cents,1.3212360057835877,6.190210872249153,0.8988676093808232,0.1321864606926359,2.1267767005691502
per,-0.1336870286831858,6.18722470675817,0.8961764150044247,0.010718931915884588,-0.4311649761843559
go,-13.06488177683957,6.160284686250163,0.8722573775282547,-1.0688710071939374,-23.165867220174892
nio,22.60653397036454,6.232908201871006,0.9382393650168477,1.9092375361002325,39.54906604226807
nkla,-0.0043243489343147,6.187490579442384,0.8964156992194715,0.021519066804664175,-0.20372875989857198
tsnp,0.194318434121917,6.187898702517135,0.89678313194822,0.038103207268162916,0.14551078166388878
doesnt,-0.5746968619374007,6.186317789546012,0.8953606720715862,-0.026099768003365338,-1.2065169402506262
matter,0.194318434121917,6.187898702517135,0.89678313194822,0.038103207268162916,0.14551078166388878
know,16.055234299357856,6.2199597299846765,0.9261213213712077,1.362287517122236,28.031039268081187
highly,0.194318434121917,6.187898702517135,0.89678313194822,0.038103207268162916,0.14551078166388878
skilled,0.194318434121917,6.187898702517135,0.89678313194822,0.038103207268162916,0.14551078166388878
unique,0.194318434121917,6.187898702517135,0.89678313194822,0.038103207268162916,0.14551078166388878
bring,0.808787742996435,6.189160111718099,0.8979197256437887,0.08940356246908304,1.2258267963402978
product,0.194318434121917,6.187898702517135,0.89678313194822,0.038103207268162916,0.14551078166388878
full,-0.0553128841115863,6.187385793680898,0.8963213849115121,0.01726217402256624,-0.29337315762738797
launch,0.194318434121917,6.187898702517135,0.89678313194822,0.038103207268162916,0.14551078166388878
fun,0.8447791186463327,6.189233947066594,0.8979862994662201,0.09240838358600971,1.289104260231923
ride,1.9053646883989732,6.191407266421205,0.8999480815353684,0.18095376032571528,3.1537499949995498
jmhocheck,0.194318434121917,6.187898702517135,0.89678313194822,0.038103207268162916,0.14551078166388878
youre,2.466527059460474,6.192555275228112,0.9009860725365905,0.22780366567505525,4.1403455621596414
another,-1.1131069956826956,6.185209456722113,0.8943647662471503,-0.07105015153919951,-2.153111150162402
longterm,0.194318434121917,6.187898702517135,0.89678313194822,0.038103207268162916,0.14551078166388878
hold,6.921144315021994,6.201621939226621,0.9092258492279871,0.5997074274968213,11.97213519092324
ev,3.796942177110191,6.195271743139348,0.9034469626304825,0.33887637038851726,6.479386319780452
business,1.4710423992439752,6.190517837536392,0.8991447086596707,0.14469338509861315,2.390155592921968
former,0.194318434121917,6.187898702517135,0.89678313194822,0.038103207268162916,0.14551078166388878
engineers,0.194318434121917,6.187898702517135,0.89678313194822,0.038103207268162916,0.14551078166388878
developed,0.194318434121917,6.187898702517135,0.89678313194822,0.038103207268162916,0.14551078166388878
revolutionary,0.194318434121917,6.187898702517135,0.89678313194822,0.038103207268162916,0.14551078166388878
gla,0.194318434121917,6.187898702517135,0.89678313194822,0.038103207268162916,0.14551078166388878
bmix,0.1183885124372558,6.1877427197711246,0.8966426831592481,0.03176402661821996,0.012016221066044167
recap,0.1183885124372558,6.1877427197711246,0.8966426831592481,0.03176402661821996,0.012016221066044167
gain,-0.4848895445301526,6.186502541025873,0.8955267901010903,-0.018602001693324235,-1.0486241344929503
days,2.0692532981446075,6.1917426809910925,0.9002512289146144,0.19463637029810843,3.441887233384253
permits,0.1183885124372558,6.1877427197711246,0.8966426831592481,0.03176402661821996,0.012016221066044167
lithium,1.5093020807031787,6.190596219581799,0.8992154782035892,0.1478875808385537,2.4574210299419255
dig,0.1183885124372558,6.1877427197711246,0.8966426831592481,0.03176402661821996,0.012016221066044167
brazil,0.4735540497490234,6.188472126728369,0.8972996385266874,0.061415822006653416,0.6364428804248903
jan,0.4735540497490234,6.188472126728369,0.8972996385266874,0.061415822006653416,0.6364428804248903
analysts,0.2624854519527493,6.188038717215672,0.8969092215699362,0.043794284393095906,0.26535715962256246
predict,0.1183885124372558,6.1877427197711246,0.8966426831592481,0.03176402661821996,0.012016221066044167
shortage,0.4735540497490234,6.188472126728369,0.8972996385266874,0.061415822006653416,0.6364428804248903
electric,0.2501086890470674,6.1880132968658526,0.8968863280738951,0.04276098244598643,0.24359721981148955
vehicles,1.8482804784582203,6.191290411405486,0.8998424919604325,0.176187956396975,3.0533886176394653
biden,0.8168573860008105,6.18917666684992,0.8979346521913506,0.09007727480343433,1.2400142658272866
announced,4.378300589526703,6.196456459390902,0.9045223105719912,0.3874123877701445,7.501489123174766
government,-0.6933911609048831,6.186073559431396,0.8951411213308771,-0.03600922907719663,-1.4151967720557757
fleet,-0.2067313580210546,6.187074551148054,0.8960413037417083,0.004620661446836829,-0.5595862945892303
cause,-1.3268156648127571,6.184769190464146,0.8939694659082831,-0.08889210145850283,-2.5288384556632444
elon,-47.42732010398628,6.084955878714056,0.8086966264818921,-3.937696620276467,-83.57944995247023
musk,5.552296666488971,6.198844606717287,0.9066938698678358,0.485426096319663,9.56552510478083
talked,0.1183885124372558,6.1877427197711246,0.8966426831592481,0.03176402661821996,0.012016221066044167
factory,-0.1638886690062703,6.187162624648936,0.8961205505479071,0.008197479902174553,-0.48426334129275533
obtain,0.1183885124372558,6.1877427197711246,0.8966426831592481,0.03176402661821996,0.012016221066044167
trending,0.1183885124372558,6.1877427197711246,0.8966426831592481,0.03176402661821996,0.012016221066044167
top,2.41380063586422,6.19244746520481,0.9008885436286631,0.2234016813612799,4.047645733242267
penny,0.5480323375267777,6.188625016062034,0.8974374022052347,0.0676338097280473,0.76738528205494
say,9.995370394320528,6.207831437950336,0.914912294311605,0.8563661207109894,17.377019728257046
buy,20.355127854082,6.228477239935816,0.9340749031617575,1.7212738220485604,35.59080474616624
sources,0.1183885124372558,6.1877427197711246,0.8966426831592481,0.03176402661821996,0.012016221066044167
available,0.1183885124372558,6.1877427197711246,0.8966426831592481,0.03176402661821996,0.012016221066044167
amd,2.814195783160492,6.193265864631314,0.9016291609281452,0.2568295726820783,4.751591859721978
big,9.252157844684415,6.206333784722036,0.9135375621871785,0.7943173458812931,16.07035655064285
upgrades,0.3057308206237896,6.188127532814632,0.8969892132191272,0.047404721467133974,0.34138807550586625
coming,6.502309609148927,6.200772960486888,0.9084511239824697,0.5647400680674034,11.235769950671088
guidance,0.980748464105907,6.189512835366759,0.8982378041363606,0.10376009085238064,1.5281558439051506
nvda,0.3057308206237896,6.188127532814632,0.8969892132191272,0.047404721467133974,0.34138807550586625
help,2.572205412763128,6.192771321381273,0.901181547474699,0.23662646118847866,4.326141688717368
kill,-0.1936363385749497,6.187101471948279,0.8960655258083451,0.005713928660098612,-0.5365635674720081
shorts,28.420960837496363,6.244261488615642,0.9489944032670606,2.3946680682125345,49.77157572665335
love,-3.584052640619184,6.18010712910615,0.8897942186191949,-0.27734261795967374,-6.49735115217191
much,28.457350366653507,6.24433213871658,0.949061713560394,2.39770613007241,49.83555319558016
riding,0.4020294765503961,6.188325278785806,0.897167338381177,0.05544443180426156,0.5106934886271115
ctrm,0.4020294765503961,6.188325278785806,0.897167338381177,0.05544443180426156,0.5106934886271115
couldnt,1.1395189451255845,6.189838392934087,0.89853148443115,0.11701540231236066,1.8072947542237152
break,2.223939294399353,6.192059158313131,0.9005373540726925,0.2075506793414868,3.7138450945608517
flash,0.3683079073556012,6.1882560371545905,0.8971049630560014,0.05262911059514539,0.4514066361919885
crash,-0.323481723833404,6.186834503177841,0.8958253487252068,-0.005126505986116245,-0.7648484420794427
recovered,0.3683079073556012,6.1882560371545905,0.8971049630560014,0.05262911059514539,0.4514066361919885
tremendously,0.3683079073556012,6.1882560371545905,0.8971049630560014,0.05262911059514539,0.4514066361919885
mooning,0.3683079073556012,6.1882560371545905,0.8971049630560014,0.05262911059514539,0.4514066361919885
nmgrf,1.277672586169711,6.190121589628962,0.8987870294277231,0.1285494704187816,2.050186610253427
initial,0.5921515159914801,6.188715573068474,0.8975190101543583,0.0713171987821851,0.8449524678548054
usd,0.5678544827420937,6.188665703104599,0.8974740675438594,0.06928870619838931,0.8022351608236131
averaged,0.1419636206855234,6.187791152691852,0.8966862904135411,0.03373224766615394,0.0534642911657249
keep,9.99877557890126,6.207838294604281,0.9149185929359152,0.8566504102206415,17.383006480373652
buying,-6.524157235030502,6.174001907753358,0.8843558601885009,-0.5228038767122386,-11.666432882199963
easy,-3.688316486230621,6.179891258162313,0.8896013601185568,-0.2860473201103435,-6.68066039242037
mining,0.1419636206855234,6.187791152691852,0.8966862904135411,0.03373224766615394,0.0534642911657249
approval,0.1419636206855234,6.187791152691852,0.8966862904135411,0.03373224766615394,0.0534642911657249
nasdaq,-1.616443136729472,6.184172212572542,0.8934337373472472,-0.11307230374148808,-3.0380407733102675
listing,0.1419636206855234,6.187791152691852,0.8966862904135411,0.03373224766615394,0.0534642911657249
partnership,0.8435503910372314,6.189231426454511,0.897984026669135,0.09230580049214043,1.286943999182891
someone,0.1419636206855234,6.187791152691852,0.8966862904135411,0.03373224766615394,0.0534642911657249
teslagmford,0.1419636206855234,6.187791152691852,0.8966862904135411,0.03373224766615394,0.0534642911657249
mention,-0.1131313225352985,6.187266958603109,0.8962144372224236,0.012435071374051896,-0.3950254030212643
hundreds,0.1419636206855234,6.187791152691852,0.8966862904135411,0.03373224766615394,0.0534642911657249
specialty,0.1419636206855234,6.187791152691852,0.8966862904135411,0.03373224766615394,0.0534642911657249
companies,3.5148181961802853,6.19469631298241,0.9029251133965785,0.3153226139626494,5.983376103613448
crystal,0.1419636206855234,6.187791152691852,0.8966862904135411,0.03373224766615394,0.0534642911657249
ball,0.1419636206855234,6.187791152691852,0.8966862904135411,0.03373224766615394,0.0534642911657249
however,0.1419636206855234,6.187791152691852,0.8966862904135411,0.03373224766615394,0.0534642911657249
conservative,0.1419636206855234,6.187791152691852,0.8966862904135411,0.03373224766615394,0.0534642911657249
x,0.0,6.187499465840889,0.8964236980367684,0.021880094822075483,-0.19612599872023778
early,-0.1004901913718262,6.187292941310191,0.8962378197246539,0.013490444701021398,-0.3728006698372137
excellent,0.1419636206855234,6.187791152691852,0.8966862904135411,0.03373224766615394,0.0534642911657249
execute,0.1419636206855234,6.187791152691852,0.8966862904135411,0.03373224766615394,0.0534642911657249
plans,0.5251083568315031,6.188577960110805,0.897394999351977,0.06571994953144833,0.7270819778742991
wildcard,0.1419636206855234,6.187791152691852,0.8966862904135411,0.03373224766615394,0.0534642911657249
nda,0.1419636206855234,6.187791152691852,0.8966862904135411,0.03373224766615394,0.0534642911657249
signed,0.1419636206855234,6.187791152691852,0.8966862904135411,0.03373224766615394,0.0534642911657249
could,-19.11293251768992,6.147431052491283,0.8610702014671409,-1.5738061549673978,-33.79911769916739
propel,0.1419636206855234,6.187791152691852,0.8966862904135411,0.03373224766615394,0.0534642911657249
cciv,0.5138828643369531,6.188554916785613,0.8973742353792046,0.06478276398945525,0.7073461194036708
davos,0.1831822733677713,6.187875827038081,0.8967625332137947,0.03717347978786189,0.12593197987352742
desert,0.1831822733677713,6.187875827038081,0.8967625332137947,0.03717347978786189,0.12593197987352742
starts,0.5852202560010491,6.188701346824408,0.8975061892920407,0.07073852691954917,0.8327664220077579
runs,0.1831822733677713,6.187875827038081,0.8967625332137947,0.03717347978786189,0.12593197987352742
thru,-0.2949663988419,6.1868931382559404,0.8958780939773201,-0.0027458398086415287,-0.7147148360439376
th,0.8673604694844799,6.189280269323309,0.8980280685515583,0.09429363855673456,1.3288051770900156
everybody,-0.0086515680265515,6.187481687066748,0.8964076950931978,0.021157799165649707,-0.21133656718339697
forget,1.6153604685136755,6.1908134677221645,0.8994116560975972,0.1567421043894224,2.6438853060052865
exactly,-0.1341342776404112,6.187223787426994,0.8961755877208846,0.010681592328638271,-0.4319512973301962
didnt,1.285282376034932,6.190137186361653,0.8988011053775884,0.12918479087734974,2.0635655988228936
announcement,0.6020848646388788,6.1887359606742995,0.8975373840280172,0.07214650678274172,0.862416571379853
precisely,0.1831822733677713,6.187875827038081,0.8967625332137947,0.03717347978786189,0.12593197987352742
flushed,0.1831822733677713,6.187875827038081,0.8967625332137947,0.03717347978786189,0.12593197987352742
stops,0.1831822733677713,6.187875827038081,0.8967625332137947,0.03717347978786189,0.12593197987352742
way,-7.245212748191621,6.17249890396844,0.8830221122883574,-0.5830028214121781,-12.934141142138047
large,1.0142242494580784,6.1895814860078175,0.8982997248312365,0.10655489224342432,1.5870105767575704
block,0.1831822733677713,6.187875827038081,0.8967625332137947,0.03717347978786189,0.12593197987352742
orders,1.4088367299614757,6.190390384582317,0.8990296458395851,0.13950000459349363,2.280790031845146
pouring,0.1831822733677713,6.187875827038081,0.8967625332137947,0.03717347978786189,0.12593197987352742
