,Open,High,Low,Close,Volume,Dividends,Stock Splits,compound
2020-05-12,55.133331298828125,56.21933364868164,53.86666870117188,53.96066665649414,238603500,0.0,0.0,0.530249515347335
2020-05-13,54.72200012207031,55.06666564941406,50.88666534423828,52.73066711425781,285982500,0.0,0.0,0.5703313104661383
2020-05-14,52.0,53.55733489990234,50.93333435058594,53.55533218383789,205233000,0.0,0.0,0.5919116040955628
2020-05-15,52.68999862670898,53.66999816894531,52.436668395996094,53.27799987792969,157776000,0.0,0.0,0.623528391608392
2020-05-18,55.185333251953125,55.64799880981445,53.59199905395508,54.242000579833984,174987000,0.0,0.0,0.5450119162640898
2020-05-19,54.34466552734375,54.80466842651367,53.73866653442383,53.867332458496094,144547500,0.0,0.0,0.5631124045801531
2020-05-20,54.70000076293945,55.06666564941406,54.119998931884766,54.37066650390625,109639500,0.0,0.0,0.560230985915493
2020-05-21,54.400001525878906,55.5,53.06666564941406,55.17333221435547,183819000,0.0,0.0,0.5248134487350208
2020-05-22,54.81133270263672,55.45199966430664,54.133331298828125,54.45866775512695,149812500,0.0,0.0,0.5026584507042254
2020-05-26,55.633331298828125,55.63999938964844,54.38066864013672,54.5913314819336,121345500,0.0,0.0,0.5768511777301931
2020-05-27,54.7239990234375,55.18066787719727,52.33333206176758,54.68199920654297,173242500,0.0,0.0,0.5522004479283311
2020-05-28,54.23400115966797,54.98333358764648,53.44599914550781,53.72066879272461,108834000,0.0,0.0,0.6533366729678634
2020-05-29,53.91666793823242,55.66666793823242,53.61399841308594,55.66666793823242,176467500,0.0,0.0,0.5426508295625945
2020-06-01,57.20000076293945,59.93333435058594,56.93999862670898,59.87333297729492,224092500,0.0,0.0,0.5349358461538463
2020-06-02,59.64666748046875,60.57733154296875,58.06666564941406,58.77066802978516,203484000,0.0,0.0,0.575567164179104
2020-06-03,59.20800018310547,59.86266708374024,58.67333221435547,58.86399841308594,119242500,0.0,0.0,0.5633716814159296
2020-06-04,59.32533264160156,59.71666717529297,57.22933197021485,57.62533187866211,133315500,0.0,0.0,0.5887202177293928
2020-06-05,58.52266693115234,59.10133361816406,57.74666595458984,59.04399871826172,117178500,0.0,0.0,0.5181446397188055
2020-06-08,61.26666641235352,63.33333206176758,60.61066818237305,63.32799911499024,212620500,0.0,0.0,0.5460577464788721
2020-06-09,62.66733169555664,63.62933349609375,61.595333099365234,62.711334228515625,170823000,0.0,0.0,0.6217649784482762
2020-06-10,66.12533569335938,68.49866485595703,65.5,68.336669921875,278451000,0.0,0.0,0.5372591818181807
2020-06-11,66.01333618164062,67.9306640625,64.80000305175781,64.85600280761719,238747500,0.0,0.0,0.6770970390309552
2020-06-12,65.33333587646484,65.8653335571289,60.84000015258789,62.35200119018555,251451000,0.0,0.0,0.6450483207676492
2020-06-15,61.18600082397461,66.5893325805664,60.56666564941406,66.05999755859375,235458000,0.0,0.0,0.6001355648535559
2020-06-16,67.4566650390625,67.52532958984375,64.15933227539062,65.47533416748047,210766500,0.0,0.0,0.5628667541557316
2020-06-17,65.84733581542969,67.0,65.50466918945312,66.11933135986328,148362000,0.0,0.0,0.5687862997658071
2020-06-18,66.86666870117188,67.94667053222656,66.2979965209961,66.9306640625,146278500,0.0,0.0,0.5569841993637329
2020-06-19,67.51866912841797,67.73133087158203,66.0893325805664,66.72666931152344,130195500,0.0,0.0,0.6175398601398595
2020-06-22,66.663330078125,67.2586669921875,66.00133514404297,66.28800201416016,95436000,0.0,0.0,0.5996400437636764
2020-06-23,66.59200286865234,67.46666717529297,66.267333984375,66.78533172607422,95479500,0.0,0.0,0.5528060077519379
2020-06-24,66.27400207519531,66.72533416748047,63.542667388916016,64.0566635131836,164394000,0.0,0.0,0.6666338929695693
2020-06-25,63.61800003051758,65.73200225830078,62.47666549682617,65.73200225830078,138817500,0.0,0.0,0.6529430952380948
2020-06-26,66.31866455078125,66.33333587646484,63.65800094604492,63.982666015625,132823500,0.0,0.0,0.6184431372549013
2020-06-29,64.60066986083984,67.33333587646484,63.23466873168945,67.29000091552734,135396000,0.0,0.0,0.6210191111111111
2020-06-30,67.0999984741211,72.51266479492188,66.91533660888672,71.98733520507812,253777500,0.0,0.0,0.5729664335664337
2020-07-01,72.19999694824219,75.68866729736328,72.03333282470703,74.64199829101562,199903500,0.0,0.0,0.5819807863031067
2020-07-02,81.43199920654297,81.86666870117188,79.04000091552734,80.57733154296875,258751500,0.0,0.0,0.6267702079565983
2020-07-06,85.11266326904297,91.85266876220705,84.40266418457031,91.43866729736328,308548500,0.0,0.0,0.6188671700590921
2020-07-07,93.6673355102539,95.3000030517578,89.11399841308594,92.65733337402344,322345500,0.0,0.0,0.6165396334890396
2020-07-08,93.66666412353516,94.48400115966795,87.42266845703125,91.05867004394533,244669500,0.0,0.0,0.6384575944487255
2020-07-09,93.1326675415039,93.90399932861328,90.08533477783205,92.9520034790039,175764000,0.0,0.0,0.6223258760107819
2020-07-10,93.06666564941406,103.2613296508789,91.73400115966795,102.97666931152344,350064000,0.0,0.0,0.5642378819444428
2020-07-13,110.5999984741211,119.66600036621094,98.0739974975586,99.8040008544922,584781000,0.0,0.0,0.5969863741339532
2020-07-14,103.73332977294922,106.0,95.4000015258789,101.12000274658205,351271500,0.0,0.0,0.5779594844048361
2020-07-15,102.86666870117188,103.33333587646484,97.13333129882812,103.06732940673828,245517000,0.0,0.0,0.5942003196347018
2020-07-16,98.47733306884766,102.11399841308594,97.73332977294922,100.04266357421876,214512000,0.0,0.0,0.6742703016241289
2020-07-17,100.89666748046876,102.50066375732422,99.33333587646484,100.05599975585938,139950000,0.0,0.0,0.6978392220421394
2020-07-20,101.267333984375,110.0,99.1999969482422,109.53333282470705,256821000,0.0,0.0,0.5910411989100812
2020-07-21,109.32866668701172,111.66666412353516,103.86666870117188,104.55733489990234,241608000,0.0,0.0,0.672246369245372
2020-07-22,106.5999984741211,108.4280014038086,104.13333129882812,106.15533447265624,212416500,0.0,0.0,0.518419893460693
2020-07-23,111.93000030517578,112.5999984741211,98.71800231933594,100.87133026123048,364927500,0.0,0.0,0.6346588936170198
2020-07-24,94.40066528320312,97.66666412353516,91.10266876220705,94.46666717529295,290949000,0.0,0.0,0.6589173842404557
2020-07-27,95.66666412353516,103.1959991455078,94.1999969482422,102.63999938964844,240730500,0.0,0.0,0.6078361010830317
2020-07-28,100.26667022705078,104.3133316040039,98.29467010498048,98.43267059326172,237130500,0.0,0.0,0.5884714194780397
2020-07-29,100.06666564941406,102.32066345214844,99.13333129882812,99.94066619873048,141403500,0.0,0.0,0.5806748997594212
2020-07-30,99.1999969482422,100.8826675415039,98.06666564941406,99.16600036621094,114315000,0.0,0.0,0.6662816079295152
2020-07-31,101.0,101.13666534423828,94.73200225830078,95.38400268554688,183123000,0.0,0.0,0.6003546558704445
2020-08-03,96.61333465576172,100.65399932861328,96.29199981689452,99.0,132139500,0.0,0.0,0.6505541620421746
2020-08-04,99.6673355102539,101.82733154296876,97.46666717529295,99.13333129882812,126225000,0.0,0.0,0.5818027056277046
2020-08-05,99.5326690673828,99.98933410644533,97.88733673095705,99.00133514404295,74217000,0.0,0.0,0.635495970149253
2020-08-06,99.38866424560548,101.15399932861328,98.48400115966795,99.30533599853516,89884500,0.0,0.0,0.6182788135593221
2020-08-07,99.96932983398438,99.98332977294922,94.33399963378906,96.84733581542967,133446000,0.0,0.0,0.6468493258426964
2020-08-10,96.53333282470705,97.16666412353516,92.38933563232422,94.5713348388672,112834500,0.0,0.0,0.5837266375545849
2020-08-11,93.06666564941406,94.66666412353516,91.0,91.6259994506836,129387000,0.0,0.0,0.641359316321618
2020-08-12,98.0,105.66666412353516,95.66666412353516,103.65066528320312,327441000,0.0,0.0,0.6532429136253037
2020-08-13,107.4000015258789,110.07866668701172,104.48400115966795,108.06666564941406,306379500,0.0,0.0,0.6098694340796005
2020-08-14,110.99933624267578,111.25333404541016,108.44266510009766,110.04733276367188,188664000,0.0,0.0,0.6049375233644854
2020-08-17,111.8000030517578,123.05733489990234,111.52200317382812,122.3759994506836,303634500,0.0,0.0,0.5825601690294434
2020-08-18,126.59933471679688,128.25999450683594,123.00733184814452,125.80599975585938,247117500,0.0,0.0,0.6527262223436225
2020-08-19,124.33333587646484,127.4000015258789,122.74732971191406,125.23533630371094,183079500,0.0,0.0,0.6561990665584405
2020-08-20,124.04533386230467,134.79933166503906,123.8040008544922,133.45533752441406,309177000,0.0,0.0,0.5550265154556437
2020-08-21,136.3173370361328,139.69932556152344,135.00332641601562,136.6653289794922,322344000,0.0,0.0,0.667869516551562
2020-08-24,141.7519989013672,141.93333435058594,128.50132751464844,134.27999877929688,300954000,0.0,0.0,0.6587126499739208
2020-08-25,131.65933227539062,135.19667053222656,131.1999969482422,134.8893280029297,159883500,0.0,0.0,0.6679713509597965
2020-08-26,137.3333282470703,144.39999389648438,136.90866088867188,143.54466247558594,213591000,0.0,0.0,0.6289115183246056
2020-08-27,145.36399841308594,153.0399932861328,142.8333282470703,149.25,355395000,0.0,0.0,0.6141753300543614
2020-08-28,153.00799560546875,154.5659942626953,145.76800537109375,147.55999755859375,301218000,0.0,0.0,0.6373369148936212
2020-08-31,148.20333862304688,166.7133331298828,146.70333862304688,166.10667419433594,355123200,0.0,5.0,0.6020599032063005
2020-09-01,167.3800048828125,167.49667358398438,156.836669921875,158.35000610351562,269523300,0.0,0.0,0.6450802089000174
2020-09-02,159.663330078125,159.67999267578125,135.0399932861328,149.1233367919922,288528300,0.0,0.0,0.6090609436069317
2020-09-03,135.7433319091797,143.93333435058594,134.0,135.6666717529297,262788300,0.0,0.0,0.6243619520264723
2020-09-04,134.27000427246094,142.6666717529297,124.00666809082033,139.44000244140625,330965700,0.0,0.0,0.6064750211582706
2020-09-08,118.66666412353516,122.913330078125,109.95999908447266,110.06999969482422,346397100,0.0,0.0,0.6339211882974696
2020-09-09,118.86666870117188,123.0,113.836669921875,122.09333038330078,238397400,0.0,0.0,0.6297030714916193
2020-09-10,128.73666381835938,132.99667358398438,120.1866683959961,123.77999877929688,254791800,0.0,0.0,0.6136703102818944
2020-09-11,127.3133316040039,127.5,120.16666412353516,124.23999786376952,182152500,0.0,0.0,0.6136892253745604
2020-09-14,126.98332977294922,140.0,124.43333435058594,139.8733367919922,249061800,0.0,0.0,0.5667618903754884
2020-09-15,145.52000427246094,153.97999572753906,143.56666564941406,149.9199981689453,291894600,0.0,0.0,0.597723422948521
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,216837900,0.0,0.0,0.6231251498386362
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,230337600,0.0,0.0,0.662549396191364
2020-09-18,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,259220400,0.0,0.0,0.6155240972064523
2020-09-21,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,328430400,0.0,0.0,0.624046381532368
2020-09-22,143.1999969482422,145.9199981689453,139.1999969482422,141.41000366210938,238742400,0.0,0.0,0.5115676163510957
2020-09-23,135.05332946777344,137.38333129882812,125.2933349609375,126.7866668701172,285222600,0.0,0.0,0.6250680229986801
2020-09-24,121.26667022705078,133.1666717529297,117.0999984741211,129.26333618164062,289683300,0.0,0.0,0.5952993726765818
2020-09-25,131.1566619873047,136.2433319091797,130.43333435058594,135.77999877929688,201625500,0.0,0.0,0.604133347732179
2020-09-28,141.5399932861328,142.69332885742188,138.51666259765625,140.39999389648438,149158800,0.0,0.0,0.6123603319977095
2020-09-29,138.6666717529297,142.8333282470703,137.1999969482422,139.69000244140625,150657900,0.0,0.0,0.6156675155631003
2020-09-30,140.44000244140625,144.64332580566406,140.1566619873047,143.00332641601562,144436800,0.0,0.0,0.619155549389566
2020-10-01,146.9199981689453,149.6266632080078,144.80667114257812,149.3866729736328,152224500,0.0,0.0,0.5913717600700521
2020-10-02,140.4633331298828,146.3766632080078,138.3333282470703,138.3633270263672,214290000,0.0,0.0,0.6085601626016245
2020-10-05,141.11666870117188,144.54666137695312,139.77667236328125,141.89332580566406,134168400,0.0,0.0,0.5630709224598927
2020-10-06,141.26333618164062,142.92666625976562,135.35000610351562,137.9933319091797,147438900,0.0,0.0,0.6356767061477702
2020-10-07,139.9566650390625,143.3000030517578,137.9499969482422,141.76666259765625,129383100,0.0,0.0,0.5902972704714626
2020-10-08,146.14666748046875,146.3333282470703,141.76666259765625,141.97332763671875,121263300,0.0,0.0,0.5693467645096725
2020-10-09,143.3766632080078,144.8633270263672,142.15333557128906,144.6666717529297,86777100,0.0,0.0,0.5836299621928159
2020-10-12,147.3333282470703,149.5800018310547,146.19332885742188,147.43333435058594,116373300,0.0,0.0,0.5893462365591388
2020-10-13,147.78334045410156,149.6300048828125,145.53334045410156,148.88333129882812,103391100,0.0,0.0,0.6340858717434861
2020-10-14,149.92666625976562,155.3000030517578,149.11666870117188,153.76666259765625,143639100,0.0,0.0,0.5754198417184839
2020-10-15,150.10333251953125,152.19000244140625,147.5,149.6266632080078,107017200,0.0,0.0,0.6032695848375458
2020-10-16,151.47999572753906,151.98333740234375,146.28334045410156,146.55667114257812,98327700,0.0,0.0,0.6315718557607729
2020-10-19,148.74667358398438,149.0,142.9566650390625,143.61000061035156,108863400,0.0,0.0,0.5887528110599075
2020-10-20,143.9166717529297,143.9166717529297,139.68333435058594,140.64666748046875,94968900,0.0,0.0,0.5928321533923299
2020-10-21,140.89999389648438,144.31666564941406,140.4166717529297,140.8800048828125,97111500,0.0,0.0,0.5243308123249281
2020-10-22,147.30667114257812,148.41000366210938,141.50332641601562,141.92999267578125,119979600,0.0,0.0,0.5841348909657303
2020-10-23,140.6133270263672,140.9633331298828,135.7933349609375,140.2100067138672,101151000,0.0,0.0,0.5789119402985071
2020-10-26,137.2100067138672,141.9199981689453,136.6666717529297,140.0933380126953,84717600,0.0,0.0,0.5208109452736307
2020-10-27,141.25332641601562,143.5,140.03334045410156,141.55999755859375,68059500,0.0,0.0,0.6038943427620631
2020-10-28,138.82666015625,139.53334045410156,135.3333282470703,135.33999633789062,76354200,0.0,0.0,0.5909546052631575
2020-10-29,136.65333557128906,139.35333251953125,135.48666381835938,136.94332885742188,67965900,0.0,0.0,0.6392843037974675
2020-10-30,135.63333129882812,135.8633270263672,126.37000274658205,129.34666442871094,127533900,0.0,0.0,0.6352123140495862
2020-11-02,131.3333282470703,135.66000366210938,130.76666259765625,133.50332641601562,87063300,0.0,0.0,0.6389389447236177
2020-11-03,136.57666015625,142.58999633789062,135.56333923339844,141.3000030517578,103055100,0.0,0.0,0.5696665203073538
2020-11-04,143.5399932861328,145.13333129882812,139.03334045410156,140.32666015625,96429300,0.0,0.0,0.6305412121212123
2020-11-05,142.76666259765625,146.6666717529297,141.3333282470703,146.02999877929688,85243500,0.0,0.0,0.640851210191082
2020-11-06,145.36666870117188,145.52333068847656,141.42666625976562,143.31666564941406,65118000,0.0,0.0,0.6509077519379838
2020-11-09,146.5,150.8333282470703,140.3333282470703,140.4199981689453,104499000,0.0,0.0,0.5953314397649354
2020-11-10,140.02999877929688,140.02999877929688,132.00999450683594,136.7866668701172,90852600,0.0,0.0,0.6326347926267268
2020-11-11,138.81666564941406,139.56666564941406,136.86000061035156,139.0433349609375,52073100,0.0,0.0,0.6493695517774345
2020-11-12,138.35000610351562,141.0,136.5066680908203,137.25332641601562,59565300,0.0,0.0,0.6324399385560675
2020-11-13,136.9499969482422,137.50999450683594,133.8866729736328,136.1666717529297,59313300,0.0,0.0,0.7033760942760956
2020-11-16,136.30999755859375,137.48333740234375,134.69667053222656,136.02999877929688,80515800,0.0,0.0,0.4901422129242203
2020-11-17,153.38999938964844,154.0,144.336669921875,147.20333862304688,183564900,0.0,0.0,0.6133442879499198
2020-11-18,149.4499969482422,165.3333282470703,147.8333282470703,162.2133331298828,234132000,0.0,0.0,0.5465333906070975
2020-11-19,164.0,169.5366668701172,162.52333068847656,166.42333984375,187425900,0.0,0.0,0.5734913850231929
2020-11-20,165.99667358398438,167.5,163.02000427246094,163.20333862304688,98735700,0.0,0.0,0.6723066431095406
2020-11-23,167.8333282470703,175.3333282470703,167.26333618164062,173.9499969482422,150780900,0.0,0.0,0.5751781959048143
2020-11-24,180.13333129882812,186.663330078125,175.39999389648438,185.1266632080078,160945500,0.0,0.0,0.5511323845886835
2020-11-25,183.35333251953125,191.3333282470703,181.7899932861328,191.3333282470703,146790600,0.0,0.0,0.6186137581462668
2020-11-27,193.72000122070312,199.5933380126953,192.8166656494141,195.2533264160156,112683300,0.0,0.0,0.6270456644433048
2020-11-30,200.73666381835935,202.6000061035156,184.836669921875,189.1999969482422,189009300,0.0,0.0,0.5778323154362406
2020-12-01,199.19667053222656,199.2833404541016,190.68333435058597,194.9199981689453,120310500,0.0,0.0,0.655163510520486
2020-12-02,185.47999572753903,190.51333618164065,180.40333557128903,189.60667419433597,143327100,0.0,0.0,0.6247853580048257
2020-12-03,196.67333984375,199.6566619873047,194.1433258056641,197.7933349609375,127656000,0.0,0.0,0.603705110602592
2020-12-04,197.0033264160156,199.67999267578125,195.1666717529297,199.67999267578125,88203900,0.0,0.0,0.5726733043950071
2020-12-07,201.63999938964844,216.26333618164065,201.01666259765625,213.9199981689453,168929100,0.0,0.0,0.5340618807194685
2020-12-08,208.5033264160156,217.0933380126953,206.1666717529297,216.6266632080078,192795000,0.0,0.0,0.6158905435759235
2020-12-09,217.89666748046875,218.10667419433597,196.0,201.4933319091797,213873600,0.0,0.0,0.5974418881295865
2020-12-10,191.4566650390625,209.25,188.77999877929688,209.02333068847656,201249600,0.0,0.0,0.5850986632864738
2020-12-11,205.0033264160156,208.0,198.93333435058597,203.3300018310547,139425000,0.0,0.0,0.6167416702539797
2020-12-14,206.3333282470703,214.25,203.3999938964844,213.27667236328125,156121800,0.0,0.0,0.5938290099009885
2020-12-15,214.4266662597656,215.63333129882807,207.93333435058597,211.0833282470703,135214500,0.0,0.0,0.5870527445109769
2020-12-16,209.41000366210935,210.8333282470703,201.6666717529297,207.58999633789065,126287400,0.0,0.0,0.6195327157226037
2020-12-17,209.39666748046875,219.60667419433597,206.5,218.63333129882807,168810300,0.0,0.0,0.5967347412480952
2020-12-18,222.96665954589844,231.6666717529297,209.51333618164065,231.6666717529297,666378600,0.0,0.0,0.5234042268404392
2020-12-21,222.0800018310547,222.8333282470703,215.35667419433597,216.6199951171875,174135900,0.0,0.0,0.6347234455958554
2020-12-22,216.0,216.6266632080078,204.7433319091797,213.44667053222656,155148000,0.0,0.0,0.6314034223134818
2020-12-23,210.73333740234372,217.1666717529297,207.52333068847656,215.32666015625,99519000,0.0,0.0,0.5815059236947774
2020-12-24,214.3300018310547,222.02999877929688,213.6666717529297,220.58999633789065,68596800,0.0,0.0,0.6793368597816958
2020-12-28,224.836669921875,227.13333129882807,220.26666259765625,221.22999572753903,96835800,0.0,0.0,0.5787957519116398
2020-12-29,220.3333282470703,223.3000030517578,218.3333282470703,221.9966735839844,68732400,0.0,0.0,0.5949569871159563
2020-12-30,224.0,232.1999969482422,222.7866668701172,231.5933380126953,128538000,0.0,0.0,0.5585978178368122
2020-12-31,233.3300018310547,239.5733337402344,230.3733367919922,235.22332763671875,148949700,0.0,0.0,0.5978496352785135
2021-01-04,239.82000732421875,248.163330078125,239.06333923339844,243.2566680908203,145914600,0.0,0.0,0.6108559518295498
2021-01-05,241.22000122070312,246.94667053222656,239.73333740234372,245.0366668701172,96735600,0.0,0.0,0.581233903966597
2021-01-06,252.8300018310547,258.0,249.6999969482422,251.9933319091797,134100000,0.0,0.0,0.6189457571324061
2021-01-07,259.2099914550781,272.3299865722656,258.3999938964844,272.0133361816406,154496700,0.0,0.0,0.5861807683564463
2021-01-08,285.3333435058594,294.8299865722656,279.4633178710937,293.3399963378906,225166500,0.0,0.0,0.6035024071526861
2021-01-11,283.1333312988281,284.8099975585937,267.8733215332031,270.39666748046875,177904800,0.0,0.0,0.6438612178088206
2021-01-12,277.0,289.3333435058594,275.7799987792969,283.14666748046875,138812100,0.0,0.0,0.6010684816428125
2021-01-13,284.2533264160156,286.8233337402344,277.3333435058594,284.8033447265625,99937500,0.0,0.0,0.5925677011494251
2021-01-14,281.1300048828125,287.6666564941406,279.5833435058594,281.6666564941406,93798900,0.0,0.0,0.6284644367716868
2021-01-15,284.0,286.6333312988281,273.0333251953125,275.3866577148437,116332800,0.0,0.0,0.6288432782492183
2021-01-19,279.26666259765625,283.3333435058594,277.6666564941406,281.51666259765625,76101000,0.0,0.0,0.6264469812630116
2021-01-20,286.2466735839844,286.5,279.09332275390625,283.4833374023437,76997700,0.0,0.0,0.6387392421323057
2021-01-21,285.0,285.239990234375,280.47332763671875,281.663330078125,61563300,0.0,0.0,0.6257292438271607
2021-01-22,278.10333251953125,282.6666564941406,276.2066650390625,282.2133178710937,60199500,0.0,0.0,0.6585403383214059
2021-01-25,285.0,300.1333312988281,279.6066589355469,293.6000061035156,123520200,0.0,0.0,0.652363541170869
2021-01-26,297.1266784667969,298.6333312988281,290.5333251953125,294.36334228515625,69394800,0.0,0.0,0.6950369855394886
2021-01-27,290.1166687011719,297.1666564941406,286.2200012207031,288.0533447265625,82002000,0.0,0.0,0.7049535753982946
2021-01-28,273.3333435058594,282.6666564941406,267.0,278.4766540527344,79134000,0.0,0.0,0.6820463084316277
2021-01-29,276.6666564941406,280.8033447265625,260.0333251953125,264.510009765625,104972400,0.0,0.0,0.6785765111561856
2021-02-01,271.42999267578125,280.6666564941406,265.1866760253906,279.9366760253906,76174200,0.0,0.0,0.6310469658337572
2021-02-02,281.5599975585937,293.5,280.7333374023437,290.92999267578125,73038600,0.0,0.0,0.6334758640552991
2021-02-03,292.3399963378906,292.6933288574219,284.35333251953125,284.89666748046875,55030500,0.0,0.0,0.7269956821026278
2021-02-04,285.0,285.5,277.8066711425781,283.3299865722656,47438100,0.0,0.0,0.6902888737201357
2021-02-05,281.6666564941406,288.25665283203125,279.6566772460937,284.07666015625,55699800,0.0,0.0,0.6202225853304282
2021-02-08,289.8900146484375,292.5899963378906,284.9166564941406,287.8066711425781,60485100,0.0,0.0,0.6539960937499997
2021-02-09,285.0400085449219,286.6000061035156,280.5833435058594,283.1533203125,45473100,0.0,0.0,0.5890286210892242
2021-02-10,281.2133178710937,281.6066589355469,266.67333984375,268.2733459472656,108648300,0.0,0.0,0.6114206415094322
2021-02-11,270.8133239746094,276.6266784667969,267.24334716796875,270.5533447265625,64868400,0.0,0.0,0.6142769269776857
2021-02-12,267.086669921875,272.4433288574219,261.77667236328125,272.0400085449219,71304900,0.0,0.0,0.6084651318730433
2021-02-16,272.6666564941406,273.6666564941406,264.14666748046875,265.4066772460937,59406900,0.0,0.0,0.6324711282051282
2021-02-17,259.6966552734375,266.61334228515625,254.0033264160156,266.04998779296875,77989500,0.0,0.0,0.623988907908251
2021-02-18,260.29998779296875,264.89666748046875,258.75665283203125,262.4599914550781,53871300,0.0,0.0,0.6529151075268816
2021-02-19,265.0,265.5966796875,259.1233215332031,260.4333190917969,56874900,0.0,0.0,0.6614708089097303
2021-02-22,254.2133331298828,256.1666564941406,236.73333740234372,238.1666717529297,111809100,0.0,0.0,0.6228978214093608
2021-02-23,220.7100067138672,237.8699951171875,206.3333282470703,232.94667053222656,199820700,0.0,0.0,0.6367516569555752
2021-02-24,237.2833404541016,248.3333282470703,231.38999938964844,247.33999633789065,110301000,0.0,0.0,0.6048779711096528
2021-02-25,242.0500030517578,245.73666381835935,223.52667236328125,227.4066619873047,117071700,0.0,0.0,0.6485130651477385
2021-02-26,233.3333282470703,235.5666656494141,219.836669921875,225.1666717529297,123267600,0.0,0.0,0.6346990750256927
2021-03-01,230.0366668701172,239.6666717529297,228.3500061035156,239.47666931152344,81408600,0.0,0.0,0.6215695724597441
2021-03-02,239.4266662597656,240.3699951171875,228.3333282470703,228.81333923339844,71196600,0.0,0.0,0.5912060529634299
2021-03-03,229.3300018310547,233.5666656494141,217.23666381835935,217.73333740234372,90624000,0.0,0.0,0.5549371302428246
2021-03-04,218.6000061035156,222.8166656494141,200.0,207.14666748046875,197758500,0.0,0.0,0.6052287331536383
2021-03-05,208.6866607666016,209.27999877929688,179.8300018310547,199.3166656494141,268189500,0.0,0.0,0.6060712410292357
2021-03-08,200.18333435058597,206.7100067138672,186.26333618164065,187.6666717529297,155361000,0.0,0.0,0.5657784021871177
2021-03-09,202.72666931152344,226.02999877929688,198.40333557128903,224.52667236328125,202569900,0.0,0.0,0.5949399284638578
2021-03-10,233.43333435058597,239.2833404541016,218.35333251953125,222.6866607666016,181817100,0.0,0.0,0.5670666760881838
